236,0.032258065
237,0.041666667
238,0.025641026
239,0.019607843
240,0.03030303
241,0.03125
242,0.045454545
243,0.047619048
244,0.03125
245,0.033333333
246,0.041666667
247,0.04
248,0.033333333
249,0.032258065
250,0.029411765
251,0.019607843
252,0.019607843
253,0.03030303
254,0.029411765
255,0.058823529
256,0.02
257,0.028571429
258,0.041666667
259,0.03030303
260,0.019230769
261,0.027027027
262,0.03125
263,0.052631579
264,0.019230769
265,0.04
266,0.03030303
267,0.035714286
268,0.25
269,0.02
270,0.037037037
271,0.034482759
272,0.034482759
273,0.03125
274,0.034482759
275,0.066666667
276,0.03125
277,0.03125
278,0.043478261
279,0.033333333
280,0.034482759
281,0.033333333
282,0.02
283,0.045454545
284,0.029411765
285,0.038461538
286,0.04
287,0.028571429
288,0.033333333
289,0.05
290,0.03125
291,0.02
292,0.02
293,0.038461538
294,0.041666667
295,0.03030303
296,0.033333333
297,0.052631579
298,0.025
299,0.027027027
300,0.047619048
301,0.033333333
302,0.038461538
303,0.03125
304,0.025
305,0.052631579
306,0.028571429
307,0.019230769
308,0.058823529
309,0.017857143
310,0.052631579
311,0.037037037
312,0.037037037
313,0.027777778
314,0.066666667
315,0.041666667
316,0.02
317,0.041666667
318,0.017241379
319,0.052631579
320,0.052631579
321,0.25
322,0.04
323,0.037037037
324,0.027777778
325,0.019607843
326,0.019607843
327,0.066666667
328,0.045454545
329,0.025641026
330,0.047619048
331,0.090909091
332,0.028571429
333,0.04
334,0.032258065
335,0.037037037
336,0.04
337,0.03030303
338,0.04
339,0.04
340,0.052631579
341,0.03125
342,0.052631579
343,0.03125
344,0.038461538
345,0.033333333
346,0.032258065
347,0.03125
348,0.03030303
349,0.026315789
350,0.021276596
351,0.027027027
352,0.038461538
353,0.04
354,0.066666667
355,0.038461538
356,0.03030303
357,0.043478261
358,0.027027027
359,0.066666667
360,0.032258065
361,0.041666667
362,0.027777778
363,0.043478261
364,0.019607843
365,0.034482759
366,0.029411765
367,0.043478261
368,0.03030303
369,0.033333333
370,0.028571429
371,0.041666667
372,0.035714286
373,0.043478261
374,0.03125
375,0.041666667
376,0.028571429
377,0.025
378,0.037037037
379,0.038461538
380,0.041666667
381,0.25
382,0.028571429
383,0.045454545
384,0.090909091
385,0.03125
386,0.03125
387,0.019230769
388,0.02
389,0.03125
390,0.055555556
391,0.019607843
392,0.02
393,0.05
394,0.03125
395,0.066666667
396,0.019230769
397,0.029411765
398,0.025641026
399,0.04
400,0.034482759
401,0.029411765
402,0.052631579
403,0.020408163
404,0.04
405,0.019230769
406,0.038461538
407,0.066666667
408,0.035714286
409,0.03030303
410,0.028571429
411,0.045454545
412,0.028571429
413,0.041666667
414,0.023809524
415,0.019230769
416,0.035714286
417,0.043478261
418,0.04
419,0.045454545
420,0.020408163
421,0.032258065
422,0.027777778
423,0.019230769
424,0.041666667
425,0.043478261
426,0.04
427,0.027027027
428,0.029411765
429,0.045454545
430,0.025641026
431,0.041666667
432,0.03125
433,0.041666667
434,0.066666667
435,0.019607843
436,0.025
437,0.03125
438,0.019230769
439,0.034482759
440,0.019230769
441,0.028571429
442,0.02
443,0.019230769
444,0.066666667
445,0.052631579
446,0.02
447,0.066666667
448,0.043478261
449,0.03030303
450,0.05
451,0.03030303
452,0.041666667
453,0.033333333
454,0.037037037
455,0.027777778
456,0.071428571
457,0.028571429
458,0.029411765
459,0.028571429
460,0.029411765
461,0.04
462,0.066666667
463,0.033333333
464,0.029411765
465,0.038461538
466,0.045454545
467,0.05
468,0.037037037
469,0.090909091
470,0.028571429
471,0.019607843
472,0.090909091
473,0.052631579
474,0.055555556
475,0.019230769
476,0.041666667
477,0.019230769
478,0.029411765
479,0.04
480,0.032258065
481,0.035714286
482,0.019230769
483,0.04
484,0.041666667
485,0.043478261
486,0.032258065
487,0.019607843
488,0.043478261
489,0.035714286
490,0.01754386
491,0.037037037
492,0.038461538
493,0.019230769
494,0.026315789
495,0.071428571
496,0.034482759
497,0.041666667
498,0.052631579
499,0.052631579
